filename,platform,gameId,gameVersion,patch,mapId,gameLength_s,size_bytes,sha256,n_chunks,zstd_ok
EUW1-7934083943.rofl,EUW1,7934083943,16.15.799.6036,16.15,11,2826.4,23855618,4a6628f53762c287bfdc9895e9fd5a4f76fd10647fca2edc40c5b4f5ef51b8b3,145,True
EUW1-7934092448.rofl,EUW1,7934092448,16.15.799.6036,16.15,11,1368.7,11500568,ad9b7f43a654395f6cc8406751e54c2c0ce6381a9f1208c10d765f9e7d25419a,71,True
EUW1-7934098062.rofl,EUW1,7934098062,16.15.799.6036,16.15,11,1616.0,13570305,b4134d316f97affde12a45a68f35a0afad44d487f762c410a21a5b9b2ebd9c15,83,True
EUW1-7934121542.rofl,EUW1,7934121542,16.15.799.6036,16.15,11,2304.6,18679621,0003766cc4d7c564811732a9d5780b32e63c6481808515fb6d40ca2cab249721,118,True
EUW1-7934147274.rofl,EUW1,7934147274,16.15.799.6036,16.15,11,1926.5,15858186,22bc8b9e1fad222ba61746adcd6a51b36969f623256350537d206f4d3b5f4d40,100,True
EUW1-7934179742.rofl,EUW1,7934179742,16.15.799.6036,16.15,11,2342.9,19194778,2cb2bf58fd79f641c7511bdc10dfd4e8a18e7426821af1c413ae1424efac2b0c,121,True
EUW1-7934440747.rofl,EUW1,7934440747,16.15.800.8073,16.15,11,1001.3,8379553,c7a27e45c5a70562cc981b770ad9441470c38721431694717e44ca5cbb823b1b,53,True
EUW1-7934454069.rofl,EUW1,7934454069,16.15.800.8073,16.15,11,1376.9,11087494,286052a9ee3208b0f69867ecf8e523affdd8aa1b71cc5373d38ec2523c74ae0a,71,True
EUW1-7934461952.rofl,EUW1,7934461952,16.15.800.8073,16.15,11,1850.3,14223904,26b443f0980fab54a8bc4f59cabed54f94a689e7f90c7f00e8f9ba24b0817c59,95,True
EUW1-7934482896.rofl,EUW1,7934482896,16.15.800.8073,16.15,11,1257.1,10633010,52b683e79e5cf6ea4cfbc89b735ce58f1cd0d31f2224b9d0e5b9415b8d75f846,65,True
EUW1-7934517633.rofl,EUW1,7934517633,16.15.800.8073,16.15,11,1139.4,8730598,2b9598a6e528fc55981ab91ad15f2f0c892dd4c1fffad41c9ef6c1c9b09c7140,59,True
EUW1-7934545265.rofl,EUW1,7934545265,16.15.800.8073,16.15,11,1733.3,15129945,2429d6d103b03417420d988887e137c10d3d6e9a6332c1633e93d3874abf8f09,89,True
EUW1-7934564767.rofl,EUW1,7934564767,16.15.800.8073,16.15,11,1667.3,13503648,838c2c7bc73e75204e2ef22cb122aaebf73c0b57956871bb68ff8aafb6882d29,86,True
EUW1-7934618116.rofl,EUW1,7934618116,16.15.800.8073,16.15,11,1270.5,10035403,70a620debd637171a13dc364c1db86163a1203cff4d067e2c93923a73f177d5d,67,True
EUW1-7934624453.rofl,EUW1,7934624453,16.15.800.8073,16.15,11,2098.5,17295535,18f4a26eff13076e08cd720420f97a2b80cd2999c367e471178b91ad48157fc9,107,True
EUW1-7934682959.rofl,EUW1,7934682959,16.15.800.8073,16.15,11,1122.4,8636316,bddb47e5ef077db31c72cf56533628deb2b8cf624481dab5ed3ede6eadf8a0a3,59,True
EUW1-7934686073.rofl,EUW1,7934686073,16.15.800.8073,16.15,11,2065.0,16425608,43938d402f4fab52719e072e48238b8634542ec764b8f2adafe92fb6c2dbfc44,106,True
EUW1-7934819891.rofl,EUW1,7934819891,16.15.800.8073,16.15,11,3008.4,27397111,05bb8135d55cb4ab24ef2a6b8e61a819a3ecc3dae1ed371071cd0b654831f923,154,True
EUW1-7934894074.rofl,EUW1,7934894074,16.15.800.8073,16.15,11,2106.2,18160610,9ed23239cb64bddb319b7425a4a455adc8d9ffc57741198a5e1cab01c1eb03b2,109,True
EUW1-7934895378.rofl,EUW1,7934895378,16.15.800.8073,16.15,11,911.5,7077528,33b5f03d0b71d0ac581310d3ff1deb0a1d672a1719d6a4cf30ef39c66528549a,49,True
EUW1-7934918429.rofl,EUW1,7934918429,16.15.800.8073,16.15,11,1670.1,13932750,a935fb501ffaa5dc2b04c1f6dbe56ac7a7629587ba78302bc1aad81e1b46b3cf,86,True
EUW1-7934926203.rofl,EUW1,7934926203,16.15.800.8073,16.15,11,2497.3,19955445,30a5387178c42d854d61da2d80b0f92b63e6df9594669ab4ccf1b5c8380c78b3,128,True
EUW1-7934930205.rofl,EUW1,7934930205,16.15.800.8073,16.15,11,1469.7,11520881,ec27b2acbf4e24f70353966c315bc4d1a77b9e0b0decf51bd7eb3ed7aa02fd19,76,True
EUW1-7934971202.rofl,EUW1,7934971202,16.15.800.8073,16.15,11,923.6,7318193,3c77d0348734652b7914e7335dae3030c5fb053fadb3f89a43b72d9cc6a10979,49,True
EUW1-7934980409.rofl,EUW1,7934980409,16.15.800.8073,16.15,11,2027.1,16883594,b5e2b8eb8311b30a10a0910379528ec6ee55c6ffdd82d8011f20129d379cd388,104,True
EUW1-7934995458.rofl,EUW1,7934995458,16.15.800.8073,16.15,11,2754.3,22363315,c850501f8a43fcd4f8497e064cca9e9a09a3f42656a42b0b9fad5bde96a8666e,140,True
EUW1-7935004387.rofl,EUW1,7935004387,16.15.800.8073,16.15,11,2693.2,20900206,efbaded5c8bc99b8544e0fbe7bb0cad2616ba79090cadb31bb5f09bc6a1c6132,137,True
EUW1-7935012011.rofl,EUW1,7935012011,16.15.800.8073,16.15,11,952.1,7328203,6fa4698362223f90a47fe1cff9082c93f8266dd205e1a0a6114a0e08cf21ccb6,50,True
EUW1-7935047214.rofl,EUW1,7935047214,16.15.800.8073,16.15,11,1647.5,13110591,b28db8f060439e3822cf59e2eb1cf01757648a3af1d0b957cfabe5e172e9ad94,85,True
EUW1-7935051874.rofl,EUW1,7935051874,16.15.800.8073,16.15,11,988.6,7278991,90c2786a85eda1cdb233934f307994a5dce0da279e6621fee1692a0b36e69200,52,True
EUW1-7935058386.rofl,EUW1,7935058386,16.15.800.8073,16.15,11,2063.4,16380153,a94b9da95a6ddb47910819a612fc639e47eac132f53b3c4ac655276da9ab1038,106,True
EUW1-7935069838.rofl,EUW1,7935069838,16.15.800.8073,16.15,11,2126.5,19104211,3528c358f72674853bec920ee2da35121a71a8df784a9e4b1401127f533b7c04,109,True
EUW1-7935103121.rofl,EUW1,7935103121,16.15.800.8073,16.15,11,1993.8,15187551,78d8d1b02f03925866ccc6f206cef6e1566ae1cb7f8d4fd85f4722066e7ee460,103,True
EUW1-7935107041.rofl,EUW1,7935107041,16.15.800.8073,16.15,11,1212.9,10684413,7b1aee3528b3057109c2dd5bb61c1f63e67fe3a2c04740033b445f94c59b6274,64,True
EUW1-7935138765.rofl,EUW1,7935138765,16.15.800.8073,16.15,11,1132.1,8046254,b45c68040ee613842a580e0135fd0eb6ce81edfe199f7137da29ffb41a9bb296,59,True
EUW1-7935162218.rofl,EUW1,7935162218,16.15.800.8073,16.15,11,1985.5,15734307,d23639c06288d9a993bfdabb73cfee4fc7348b764759ec21b152d9fa982c7784,103,True
EUW1-7935164949.rofl,EUW1,7935164949,16.15.800.8073,16.15,11,1968.1,15971728,6d4b80821275ddccaa6de8fc3dbe262269db3895d69ddcbced210723381a28a4,101,True
EUW1-7935173593.rofl,EUW1,7935173593,16.15.800.8073,16.15,11,3020.5,24640172,83032e4abcbbbf79ed4d79d3aa536e72212059cd71ab49ea3ec92fd74358f174,154,True
EUW1-7935181631.rofl,EUW1,7935181631,16.15.800.8073,16.15,11,2251.6,17643581,0c66e76d48005776e2a481641355ccea35c93d2d3fc1753db281a474ff4dd9f9,116,True
EUW1-7935184381.rofl,EUW1,7935184381,16.15.800.8073,16.15,11,1665.4,13741898,f00ea50198c17d401a760e5dde29f2f8c74be94166c3cd15308d4a79fb9a9c0c,86,True
EUW1-7935201326.rofl,EUW1,7935201326,16.15.800.8073,16.15,11,1867.7,14921922,f9b89b4ae92e358ca9538179f0d3d8bc04e2424e13c50111e1e5b36b00891c18,97,True
EUW1-7935206027.rofl,EUW1,7935206027,16.15.800.8073,16.15,11,1857.8,15154693,41075675e91eec64e1aa5eaf7cb06c28a05b0f78a8802d64f206971dc20be6ee,95,True
EUW1-7935222798.rofl,EUW1,7935222798,16.15.800.8073,16.15,11,2767.4,21652864,c12997638f50213dd9885d9d6d4eb7f8e6fa953bbc156dd82b2d59ccdd3e985e,142,True
EUW1-7935248956.rofl,EUW1,7935248956,16.15.800.8073,16.15,11,1411.2,11630610,485d2509b4ff1856634919e5b999e96ee897d1ea84cb6da7b8e0dfd506d29605,74,True
EUW1-7935252669.rofl,EUW1,7935252669,16.15.800.8073,16.15,11,1100.0,8418659,d321eb89204a15d68311dfc49c1f596fa16f738d66e9c689132846e1648ebfa6,58,True
EUW1-7935261952.rofl,EUW1,7935261952,16.15.800.8073,16.15,11,1601.1,12074594,93bcc938208043b39b6d3339d52d94c5375aeae26be12e032a4c7c04a2144b1d,83,True
EUW1-7935264756.rofl,EUW1,7935264756,16.15.800.8073,16.15,11,2389.1,18446903,c250d38638729793f497389592ec5d2ea7c6c6cbf3f1cd272f65e0d10ba3c74e,122,True
EUW1-7935281881.rofl,EUW1,7935281881,16.15.800.8073,16.15,11,1758.6,14511057,efbe646ea8c9c3fc41b52b01a6f48faf416d95003fffc4d081cb9619bf6e446f,91,True
EUW1-7935297848.rofl,EUW1,7935297848,16.15.800.8073,16.15,11,1498.0,11325260,21a74448cf9c35106724e901e514ee7fd4298e7e988a67d1b0ff6e329851a0e2,77,True
EUW1-7935394428.rofl,EUW1,7935394428,16.15.801.3452,16.15,11,921.5,7988558,06f92212a1f2307ae88464c407c9260b19e8fffb658c014e9ba27b200579c106,49,True
EUW1-7935510481.rofl,EUW1,7935510481,16.15.801.3452,16.15,11,1034.7,9133707,81ea08fa3142940dbaf1683007be3fc9e6680a5c0b24b32e152a984c674b0c77,55,True
EUW1-7935573795.rofl,EUW1,7935573795,16.15.801.3452,16.15,11,1380.0,11351012,a605038e022a2a087f45480d718dcacdbc92dee6534a4a0f54cc4d3473745280,71,True
EUW1-7935606512.rofl,EUW1,7935606512,16.15.801.3452,16.15,11,1974.0,15519596,628a1391ae9f47eb93ab3c96f931b115fd6af73c807c1c66893c44b2d0ef62cf,101,True
EUW1-7935633051.rofl,EUW1,7935633051,16.15.801.3452,16.15,11,2111.4,16771970,1613048a6c1da7ed8aade1bbd909d93211b51d39e04a156535863c311af36bfb,109,True
EUW1-7935633563.rofl,EUW1,7935633563,16.15.801.3452,16.15,11,1267.4,9948667,73a5702d5b8af3da1b93eb72889803d7a5e4e8dc40079af672117075a03610c9,67,True
EUW1-7935666510.rofl,EUW1,7935666510,16.15.801.3452,16.15,11,1319.5,10195153,72210cb2dbabf96b48178d76970e90f98687a1f778e4b9777fc42ca09bbd9c0f,68,True
EUW1-7935670263.rofl,EUW1,7935670263,16.15.801.3452,16.15,11,1229.7,9196894,00873b774744233bed0c435bfd257b0721d67e7cb690d1ac6c384a4eec34fda6,64,True
EUW1-7935688361.rofl,EUW1,7935688361,16.15.801.3452,16.15,11,2328.8,18941865,e0cd58fc10217d56d6b07eaf7a9bc988e0eef9cfcf5bc7f52777bfcef3bf3f2d,119,True
EUW1-7935713260.rofl,EUW1,7935713260,16.15.801.3452,16.15,11,1486.7,12384068,783d93eaf6f9645244257cd335a5a8764f54d07af956e20cb6b85e4c961f16d8,77,True
EUW1-7935715960.rofl,EUW1,7935715960,16.15.801.3452,16.15,11,1773.1,13324653,1837cf90d32642dd2db7080f17536c29a03f0fbad4dbd99de04eda465b04715d,92,True
EUW1-7935720650.rofl,EUW1,7935720650,16.15.801.3452,16.15,11,1617.5,11820784,1675f2db004bd6b5c44efa465ae673cc40e926ce93be0fed8a7e9e5a67db41cf,83,True
EUW1-7935736301.rofl,EUW1,7935736301,16.15.801.3452,16.15,11,2063.3,18388598,40627ba3ddd83e35bf429aa05a27e89dd59daa4c0462afbd23dbc8ca6a38d174,106,True
EUW1-7935746963.rofl,EUW1,7935746963,16.15.801.3452,16.15,11,2075.1,17839810,9587781d3a086313ab56cacf68e020ef0742599f700988eca65c2ef327d0b84f,107,True
EUW1-7935762499.rofl,EUW1,7935762499,16.15.801.3452,16.15,11,1796.4,14003135,eff510f9cd432dd4d7c402be8e92842abd45435adf3a956b774f65cd063ccfb3,92,True
EUW1-7935799497.rofl,EUW1,7935799497,16.15.801.3452,16.15,11,2567.4,20710313,c5d92e65443d8056ae58c36eeea812448bac42a59009aa8f375541f0089ce2b0,131,True
EUW1-7935806707.rofl,EUW1,7935806707,16.15.801.3452,16.15,11,1618.9,14023619,d20674d4a9cbc91477736283624fbbb2f14d0be97a342b543fb4a499045d6cfc,83,True
EUW1-7935818335.rofl,EUW1,7935818335,16.15.801.3452,16.15,11,2466.3,21253649,667af2acafa88592d456770411df87a5c4da111edc8a5792674a266fa4457664,127,True
EUW1-7935830369.rofl,EUW1,7935830369,16.15.801.3452,16.15,11,1563.8,12630803,314085d54d84312d2dd8613ed1322c99270e016a92ca37b94624825dcbf0dcfc,82,True
EUW1-7935876913.rofl,EUW1,7935876913,16.15.801.3452,16.15,11,875.9,6860860,4e70ad2ee5e7227ad95ae06a29076e56373a5b23288f5b494132743cc4ff0757,47,True
EUW1-7936140062.rofl,EUW1,7936140062,16.15.801.3452,16.15,11,2146.9,17833136,96ad7a5ad60023265be4a57193aaa989dc7d511bfd86945c274e93d5ca5fa6ff,110,True
EUW1-7936167991.rofl,EUW1,7936167991,16.15.801.3452,16.15,11,1397.5,11686976,2e07f4cacec402f4f4418c0617a8d844eb2314df3f4db3bbcf82f219fe2e6430,73,True
EUW1-7936207050.rofl,EUW1,7936207050,16.15.801.3452,16.15,11,1780.3,14249556,25076fdd7588ad444259b13ce49394d6fa62fc5b61a36e51b877b97f369f8d72,92,True
EUW1-7936252064.rofl,EUW1,7936252064,16.15.801.3452,16.15,11,1759.2,13777768,3a7bcecbc10b4abcfe8832d55ef026ff7a5dd9e1c1f22de0e3d92bfba97c47dd,91,True
EUW1-7936266590.rofl,EUW1,7936266590,16.15.801.3452,16.15,11,1392.9,11042729,8784a5b3a3f458347d08c587724ce77bbfdb4bb32f59f239a87958d0681f137c,73,True
EUW1-7936276093.rofl,EUW1,7936276093,16.15.801.3452,16.15,11,1743.5,13158273,df7662d9ac03bb23a0aaa0ace8810b808225e86d36b77e82139e07714d551967,91,True
EUW1-7936283223.rofl,EUW1,7936283223,16.15.801.3452,16.15,11,1532.3,12138374,ac3c4ab9b68c93e72be1cb4bc03adfe3badf5d1aa4a9ee5673a848674052a0b6,80,True
EUW1-7936296701.rofl,EUW1,7936296701,16.15.801.3452,16.15,11,1673.5,12668230,16f03636cd6180580dc7f0bb90ab7075c0567efc354f6159a446e9c4e98f50f5,86,True
EUW1-7936327528.rofl,EUW1,7936327528,16.15.801.3452,16.15,11,1544.8,12109373,f0546854b385953daa8088a171d8911c8a36b6d89608642bdfa2cb9bbe1255a1,80,True
EUW1-7936331877.rofl,EUW1,7936331877,16.15.801.3452,16.15,11,944.0,6929773,d12b370ac3962a5e77d131368f20f0608e0555e440d31a12a9d3937d3bf70e21,50,True
EUW1-7936337353.rofl,EUW1,7936337353,16.15.801.3452,16.15,11,1596.8,12309992,82a8e36686c2dfec2089ac55de12dbafbd1196f2aa14ed0ddc746a24594b59c2,83,True
EUW1-7936341003.rofl,EUW1,7936341003,16.15.801.3452,16.15,11,2113.6,16958618,56dd46030a4ac512e28ffde1788d1fc767b716b773cc27e175df2d5ef44eb2ca,109,True
EUW1-7936343853.rofl,EUW1,7936343853,16.15.801.3452,16.15,11,976.9,7558309,598ce25603c3f9316c5729321b06f2bcc9254c008e7cb9f358831530b2307226,52,True
EUW1-7936351396.rofl,EUW1,7936351396,16.15.801.3452,16.15,11,937.6,7958027,293f1aa0975d5f1a8effe00596d9aca87dcb31927117af1f3d704bec091f1598,50,True
EUW1-7936354876.rofl,EUW1,7936354876,16.15.801.3452,16.15,11,2071.6,16016895,dc707b2fd0674082b72c1d2da78e0777357c2d83e7cadfc8e0b28b270cb8e45d,107,True
EUW1-7936358152.rofl,EUW1,7936358152,16.15.801.3452,16.15,11,1854.2,14111121,04b9e6d725f408760749a459a14f5791e6a53a1fa41d97147ea806700bce5112,95,True
EUW1-7936366601.rofl,EUW1,7936366601,16.15.801.3452,16.15,11,1240.5,9755522,452638fc33ce8a12b5d39162d977425102ee6ae6553cd03ea89f320c8c6fcbff,65,True
EUW1-7936367017.rofl,EUW1,7936367017,16.15.801.3452,16.15,11,1582.4,13953399,45ef94b68d99587d21642670f52871a7e9dd58a9cdd3611fac79b94fd87ef20f,82,True
EUW1-7936368247.rofl,EUW1,7936368247,16.15.801.3452,16.15,11,2325.4,17520949,77f369c1cda3d0258174aac7bcaa6bb0698a230060e641369b60f93c4ae20e68,119,True
EUW1-7936369983.rofl,EUW1,7936369983,16.15.801.3452,16.15,11,1257.3,10193598,1421780f1a04c0c5411782738934cfdf9377e4e89b96a2adfb4cc2300a0ec071,65,True
EUW1-7936377096.rofl,EUW1,7936377096,16.15.801.3452,16.15,11,2454.6,18466427,707b92c015deb4b58472c37fff1ceaf4def35506397687d8d606737e974243cb,125,True
EUW1-7936380450.rofl,EUW1,7936380450,16.15.801.3452,16.15,11,2653.2,20059108,6bf48ba6a8fb358f6f4cfc84bd92f34a4ab02db3012c8176ddff13cd3079fa96,136,True
EUW1-7936399026.rofl,EUW1,7936399026,16.15.801.3452,16.15,11,2246.2,17250740,780ae60a589ca84d3c8f99341b7a41de0f3458f8b1fd9bf4965f546cc393c0bf,115,True
EUW1-7936402479.rofl,EUW1,7936402479,16.15.801.3452,16.15,11,912.2,7056242,7b7251b38c94743e5013a31606577fd83bacad7a73204f7d809d2d205c2092e8,49,True
EUW1-7936412837.rofl,EUW1,7936412837,16.15.801.3452,16.15,11,1646.0,12777990,11426321062be1b00c7f6bf1ff2408f1b8c90dfd120c7dbbfc6e1543851b64e8,85,True
EUW1-7936498069.rofl,EUW1,7936498069,16.15.801.3452,16.15,11,1746.2,15085712,29498f13c9754bccaf98a0cb6adc4d8eda6f40ebf36229d230290e77a8d82d25,91,True
EUW1-7936538591.rofl,EUW1,7936538591,16.15.801.3452,16.15,11,2075.7,15859809,d4be5041811b19d98a6c230f121c577a6dc02a15a15eb4540dfbab3e5d2d9529,107,True
EUW1-7936559229.rofl,EUW1,7936559229,16.15.801.3452,16.15,11,2078.6,15363412,7d0152f46c2d73536bd413b26dcc0b2c46c33ad0a6fd0713cd3dd78ecb24ee36,107,True
EUW1-7936661110.rofl,EUW1,7936661110,16.15.801.3452,16.15,11,2073.1,16197576,5fc8e66ec04926e4781c2731d0dec64c736eeca9719ff7217ee940e6b450b917,107,True
EUW1-7936683832.rofl,EUW1,7936683832,16.15.801.3452,16.15,11,1423.8,11218950,8ccdd3c1a5ac200fa5f4a808138b12aa24af080007d55d63466d4efbc33af070,74,True
EUW1-7936700310.rofl,EUW1,7936700310,16.15.801.3452,16.15,11,1610.8,12740418,b0643059e1e5e0e88afc520428619144f654579595dac602b878087fe92c949f,83,True
EUW1-7936704334.rofl,EUW1,7936704334,16.15.801.3452,16.15,11,794.9,5470517,906ee161fbad340367d750657fd3dc31a21b08138614fd59f9b894887eb2446a,43,True
EUW1-7936756474.rofl,EUW1,7936756474,16.15.801.3452,16.15,11,1827.3,14864109,b89cdbea29d9b5cb8f14f0129078dccb766c9c9fd227712d32c2944f9b623658,94,True
EUW1-7936786923.rofl,EUW1,7936786923,16.15.801.3452,16.15,11,1065.4,8367842,388509a7e168fb943cdcc880168a2d63251dc9d06571c56716fbdb8ca67f75aa,56,True
EUW1-7936811001.rofl,EUW1,7936811001,16.15.801.3452,16.15,11,811.2,6151877,1944c4f8660f2d0f00593fe5296d5cb37e67964476fd76e4f49439ce64f82d12,44,True
EUW1-7936842480.rofl,EUW1,7936842480,16.15.801.3452,16.15,11,1823.8,14518825,5a01779d3904d7a4ee349b485c008fb1b3f44e5827cd4d75d0d200b5832e885b,94,True
EUW1-7936868097.rofl,EUW1,7936868097,16.15.801.3452,16.15,11,1461.1,13080504,91a72c51575e137d053807666508e21d27f35241b13c7f4aadc159f466c72e96,76,True
EUW1-7936883657.rofl,EUW1,7936883657,16.15.801.3452,16.15,11,924.4,7342091,90ccf352b15eaf415df8d2072601019dcdb1e826b755fc019a2d2d3a8f0828f7,49,True
EUW1-7936969954.rofl,EUW1,7936969954,16.15.801.3452,16.15,11,1562.0,12521567,90f0a0b19a2e328b4be0522ce8f4212b92f4cb7395fd895f76dda91fe7a912cc,82,True
EUW1-7937024507.rofl,EUW1,7937024507,16.15.801.3452,16.15,11,2191.6,18452698,7cd229d7adbcf5a97652aca82d6f19faac86d491b964b2da3c925053832e476d,113,True
EUW1-7937070608.rofl,EUW1,7937070608,16.15.801.3452,16.15,11,1814.5,14591406,c7b206341aaad0b8bed1277d4007647c3e384bd587eff151d5dc9feaa86661b9,94,True
EUW1-7937090128.rofl,EUW1,7937090128,16.15.801.3452,16.15,11,1478.3,12821748,aafaaf01f1093293d9bdcd5dbe6e63f2a1ffa950710aeaa157196ada27151564,77,True
EUW1-7937127420.rofl,EUW1,7937127420,16.15.801.3452,16.15,11,1589.5,12701762,9c3725a3d5f384ce9c8c1d16c4e7eab3618ae9224ed20e6b6d234efc28d5c444,82,True
EUW1-7937129985.rofl,EUW1,7937129985,16.15.801.3452,16.15,11,2361.2,19442075,8e6b86445897a88f49c81d1faac4d2108694f8267b87e81f0aa12ea2819f7dcb,121,True
EUW1-7937188255.rofl,EUW1,7937188255,16.15.801.3452,16.15,11,1198.8,9500680,ee42bdcffc42cbff62da7fdcea01be87e04435e92cd0c01be75702027382862c,62,True
EUW1-7937190086.rofl,EUW1,7937190086,16.15.801.3452,16.15,11,1963.9,15371775,5a4cf53960efe5b92537ed3f01fd409ba8438ba51c8ef81396317097fd78b869,101,True
EUW1-7937190632.rofl,EUW1,7937190632,16.15.801.3452,16.15,11,1906.3,19391554,af260efe08f41db28f402cc141d671f2ec996b52473b98089556058b8ddb5c0e,98,True
EUW1-7937239085.rofl,EUW1,7937239085,16.15.801.3452,16.15,11,1867.0,15591408,e5b3523b2913585de2ad2dd657a13f0bdef81a86182a9728ba430a91dbe7b392,97,True
EUW1-7937249813.rofl,EUW1,7937249813,16.15.801.3452,16.15,11,2084.1,17494792,88360aaa0af21ac5c47383312dfb95ca642b8f23ac1496547760d634df2738c1,107,True
EUW1-7937265467.rofl,EUW1,7937265467,16.15.801.3452,16.15,11,736.4,5361179,05448fb3c833273f6a0f9184c63d79a94106c8174f1b0b55ddb6ae0235d5caf5,40,True
EUW1-7937269411.rofl,EUW1,7937269411,16.15.801.3452,16.15,11,997.9,7876169,168a2d5a2c1f0440120e228c048c89c0939a1736d933d1411f7659001d7b4c74,53,True
EUW1-7937297280.rofl,EUW1,7937297280,16.15.801.3452,16.15,11,1684.4,13124094,1976fec0d8387f2e6c29ba26d3abd35ec14d2b35dbc284683bc84420c1703683,88,True
EUW1-7937302916.rofl,EUW1,7937302916,16.15.801.3452,16.15,11,1153.5,8808412,c622be6923b499ecb9d90fff92cd6a0bc011bbaa516fea19ae546292e6d51373,61,True
EUW1-7937309170.rofl,EUW1,7937309170,16.15.801.3452,16.15,11,1068.0,8499330,ac76e03856d501d5ca48fa6f4994d3a867c7c2028e6c4c6302bdd8f0fd1e278e,56,True
EUW1-7937314806.rofl,EUW1,7937314806,16.15.801.3452,16.15,11,1617.5,12998186,98ae44c3e3cd9e5da30c0dc81109f040b15445d91e29fc3d98713ab14dbb8dfb,83,True
EUW1-7937340123.rofl,EUW1,7937340123,16.15.801.3452,16.15,11,2487.6,21110138,900fae291891430f82650850bc549a3bd26a7fae1053cd5a7997df4138f329f1,127,True
EUW1-7937344992.rofl,EUW1,7937344992,16.15.801.3452,16.15,11,2804.0,23411306,700360a217e50b98bc2f5981150c644f836770228befa2f3501adc32eafc6800,143,True
EUW1-7937369486.rofl,EUW1,7937369486,16.15.801.3452,16.15,11,2196.3,18121113,8c8fe166871adc64d5d8cc91eaf4eff959edccf07992b436b898ea915672b5b5,113,True
EUW1-7937370755.rofl,EUW1,7937370755,16.15.801.3452,16.15,11,2127.7,16596960,dccffaa5ef0d7525cd59d297a1e6a810a9cdbc5a85a4e2b35d0f04b64c4248a7,109,True
EUW1-7937392246.rofl,EUW1,7937392246,16.15.801.3452,16.15,11,1768.9,14236978,05659d4f0884871e3ec09715545ef9d5c2fd8bc11383777552b6f597f00280e5,91,True
EUW1-7937424808.rofl,EUW1,7937424808,16.15.801.3452,16.15,11,478.4,3624563,afb4728c79038627d7d91cf8e808262988b63e8f2721764f48b99a62acdb5140,26,True
EUW1-7937430599.rofl,EUW1,7937430599,16.15.801.3452,16.15,11,1617.8,11880394,50084f4931131fbe2697ad3e390f4f66baa5776422a3adc2b9c61184d35b89f5,83,True
EUW1-7937436086.rofl,EUW1,7937436086,16.15.801.3452,16.15,11,1764.2,14575653,2f9d8a16f718553d91e7eca22af8b477ce668dfd45ab50a89b14d29d23d1d7a5,91,True
EUW1-7937442938.rofl,EUW1,7937442938,16.15.801.3452,16.15,11,1768.8,14409171,dba752b78d27f4fac85fd88c913ae7bbcbb07df408f1a3a7cad561fbda3f341f,91,True
EUW1-7937648642.rofl,EUW1,7937648642,16.15.801.3452,16.15,11,2069.2,18410214,a754fc1cf0c78bf03e86e8a0b8c6eb0e307ebdfbb05f9739f86c72c3b72249fa,106,True
EUW1-7937684749.rofl,EUW1,7937684749,16.15.801.3452,16.15,11,1509.4,11372704,3306a608dd6cf21e0bed85a52205a0aedc97a8b44cd2a8d9bdeab9454efadd90,79,True
EUW1-7937700384.rofl,EUW1,7937700384,16.15.801.3452,16.15,11,1680.4,12589754,cc54e264919a63ad0a1cd38dab4e51e40fb716b691e9b2c92e082d4fceda1292,86,True
EUW1-7937715713.rofl,EUW1,7937715713,16.15.801.3452,16.15,11,1679.2,13799109,d1371a2af0683c8c2915d42dbc97449e031a7bdc930bed64aec47bd4d4c5a1aa,86,True
EUW1-7937722209.rofl,EUW1,7937722209,16.15.801.3452,16.15,11,2287.8,19455019,9448309e5a5d87388f4125fe27296f991bec72e857bf3114308229a815602fc7,118,True
EUW1-7937736470.rofl,EUW1,7937736470,16.15.801.3452,16.15,11,1895.0,13667757,5187f635ea164c0085034a3b4e3d20828e5196e083aae7e27df2b752055a8cf5,98,True
EUW1-7937755867.rofl,EUW1,7937755867,16.15.801.3452,16.15,11,1383.3,11440510,bc0b85ab278d768567190325645071e9e1b3f52d63a1bc1a29cece5b039a6f4b,73,True
EUW1-7937781715.rofl,EUW1,7937781715,16.15.801.3452,16.15,11,1696.1,13092369,0546ea6219a6006fbb3c7f32081152d67b4f3dba863487c0b76b55b2bddbf14e,88,True
EUW1-7937791301.rofl,EUW1,7937791301,16.15.801.3452,16.15,11,1804.0,13817934,fcdd5af6bc9031ca5fbe153e0b6d5bc618b173a2d1011cea870e349cda6c61e5,94,True
EUW1-7937815813.rofl,EUW1,7937815813,16.15.801.3452,16.15,11,1547.5,12538674,0f629732dfee903b9474bde37f2dfd322d4fdd4ebfa6efe225015a6319227acd,80,True
EUW1-7937826119.rofl,EUW1,7937826119,16.15.801.3452,16.15,11,1911.2,15226457,6ae73607120cf6db465dced1b1255289fc0fe910fe7d0dda42392de813ff8329,98,True
EUW1-7937846418.rofl,EUW1,7937846418,16.15.801.3452,16.15,11,1905.4,15620388,ba75f7e0c3fe69f91806235b3c742287c40f7d09a272c8391a3a25e73b31592e,98,True
EUW1-7937855367.rofl,EUW1,7937855367,16.15.801.3452,16.15,11,763.2,5514680,3d58e6ff48e2352c9648739bd6d84af076073337f57e49a08dc2855403ea69ad,41,True
